Date,Company,ISIN,Ri (%),Rf (%),Size,Value,ESG Score,ESGC Score
2020-08-31,Will Semiconductor Co Ltd Shanghai,CNE100002XM8,,0.11,,,,
2020-08-31,WuXi AppTec Co Ltd,CNE1000031K4,,0.11,,,,
2020-08-31,Luzhou Laojiao Co Ltd,CNE000000GF2,,0.11,,,,
2020-08-31,Inner Mongolia Yili Industrial Group Co Ltd,CNE000000JP5,,0.11,,,,
2020-08-31,China Minsheng Banking Corp Ltd,CNE0000015Y0,,0.11,,,,
2020-08-31,China Securities Co Ltd,CNE1000031T5,,0.11,,,,
2020-08-31,BOE Technology Group Co Ltd,CNE0000016L5,,0.11,,,,
2020-08-31,Hithink RoyalFlush Information Network Co Ltd,CNE100000JG3,,0.11,,,,
2020-08-31,Bank of Jiangsu Co Ltd,CNE100002G76,,0.11,,,,
2020-08-31,Bank of Ningbo Co Ltd,CNE1000005P7,,0.11,,,,
2020-08-31,Huaneng Lancang River Hydropower Inc,CNE100002T71,,0.11,,,,
2020-08-31,China Merchants Securities Co Ltd,CNE100000HK9,,0.11,,,,
2020-08-31,Huatai Securities Co Ltd,CNE100000LQ8,,0.11,,,,
2020-08-31,Sany Heavy Industry Co Ltd,CNE000001F70,,0.11,,,,
2020-08-31,Guotai Junan Securities Co Ltd,CNE1000022F3,,0.11,,,,
2020-08-31,Lens Technology Co Ltd,CNE100001YW7,,0.11,,,,
2020-08-31,Baoshan Iron & Steel Co Ltd,CNE0000015R4,,0.11,,,,
2020-08-31,Fuyao Glass Industry Group Co Ltd,CNE000000230,,0.11,,,,
2020-08-31,CMOC Group Ltd,CNE100001NR0,,0.11,,,,
2020-08-31,China Railway Group Ltd,CNE100000866,,0.11,,,,
2020-08-31,China Communications Construction Co Ltd,CNE100001FN5,,0.11,,,,
2020-08-31,China Galaxy Securities Co Ltd,CNE100002FG7,,0.11,,,,
2020-08-31,Daqin Railway Co Ltd,CNE000001NG4,,0.11,,,,
2020-08-31,New China Life Insurance Company Ltd,CNE1000019Y0,,0.11,,,,
2020-08-31,iFLYTEK Co Ltd,CNE100000B81,,0.11,,,,
2020-08-31,Shanghai International Port Group Co Ltd,CNE0000013N8,,0.11,,,,
2020-08-31,Weichai Power Co Ltd,CNE1000000D4,,0.11,,,,
2020-08-31,Bank of Shanghai Co Ltd,CNE100002FM5,,0.11,,,,
2020-08-31,Aier Eye Hospital Group Co Ltd,CNE100000GR6,,0.11,,,,
2020-08-31,Zhejiang Sanhua Intelligent Controls Co Ltd,CNE000001M22,,0.11,,,,
2020-08-31,Avic Shenyang Aircraft Co Ltd,CNE000000MH6,,0.11,,,,
2020-08-31,LONGi Green Energy Technology Co Ltd,CNE100001FR6,,0.11,,,,
2020-08-31,China Tourism Group Duty Free Corp Ltd,CNE100000G29,,0.11,,,,
2020-08-31,Bank of Beijing Co Ltd,CNE100000734,,0.11,,,,
2020-08-31,Zhangzhou Pientzehuang Pharmaceutical Co Ltd,CNE000001F21,,0.11,,,,
2020-08-31,Shenwan Hongyuan Group Co Ltd,CNE100002FD4,,0.11,,,,
2020-08-31,Haitong Securities Co Ltd,CNE000000CK1,,0.11,,,,
2020-08-31,Aluminum Corporation of China Ltd,CNE1000000T0,,0.11,,,,
2020-08-31,Jiangsu Yanghe Distillery Co Ltd,CNE100000HB8,,0.11,,,,
2020-08-31,Chongqing Changan Automobile Co Ltd,CNE000000R36,,0.11,,,,
2020-08-31,Ningxia Baofeng Energy Group Co Ltd,CNE100003LF5,,0.11,,,,
2020-08-31,Hua Xia Bank Co Ltd,CNE000001FW7,,0.11,,,,
2020-08-31,Anhui Conch Cement Co Ltd,CNE0000019V8,,0.11,,,,
2020-08-31,Dawning Information Industry Co Ltd,CNE100001TW7,,0.11,,,,
2020-08-31,Bank of Nanjing Co Ltd,CNE100000627,,0.11,,,,
2020-08-31,GF Securities Co Ltd,CNE0000008L2,,0.11,,,,
2020-08-31,Air China Ltd,CNE000001NN0,,0.11,,,,
2020-08-31,Wens Foodstuff Group Co Ltd,CNE100002508,,0.11,,,,
2020-08-31,China Railway Construction Corp Ltd,CNE1000009T1,,0.11,,,,
2020-08-31,Hengli Petrochemical Co Ltd,CNE0000018V0,,0.11,,,,
2020-08-31,SDIC Power Holdings Co Ltd,CNE000000JM2,,0.11,,,,
2020-08-31,Goertek Inc,CNE100000BP1,,0.11,,,,
2020-08-31,Guosen Securities Co Ltd,CNE100001WS9,,0.11,,,,
2020-08-31,XCMG Construction Machinery Co Ltd,CNE000000FH0,,0.11,,,,
2020-08-31,Shandong Gold Mining Co Ltd,CNE000001FR7,,0.11,,,,
2020-08-31,Poly Developments and Holdings Group Co Ltd,CNE000001ND1,,0.11,,,,
2020-08-31,Yunnan Baiyao Group Co Ltd,CNE0000008X7,,0.11,,,,
2020-08-31,AECC Aviation Power Co Ltd,CNE000000JW1,,0.11,,,,
2020-08-31,China Shipbuilding Industry Co Ltd,CNE100000J75,,0.11,,,,
2020-08-31,Avary Holding Shenzhen Co Ltd,CNE100003GF5,,0.11,,,,
2020-08-31,GigaDevice Semiconductor Inc,CNE1000030S9,,0.11,,,,
2020-08-31,China Southern Airlines Co Ltd,CNE000001FG0,,0.11,,,,
2020-08-31,Unisplendour Corp Ltd,CNE0000010T1,,0.11,,,,
2020-08-31,Focus Media Information Technology Co Ltd,CNE000001KK2,,0.11,,,,
2020-08-31,Tongwei Co Ltd,CNE000001GS3,,0.11,,,,
2020-08-31,China Satellite Communications Co Ltd,CNE100003PX9,,0.11,,,,
2020-08-31,TCL Technology Group Corp,CNE000001GL8,,0.11,,,,
2020-08-31,Henan Shuanghui Investment & Development Co Ltd,CNE000000XM3,,0.11,,,,
2020-08-31,Huaneng Power International Inc,CNE000001998,,0.11,,,,
2020-08-31,Rongsheng Petrochemical Co Ltd,CNE100000W60,,0.11,,,,
2020-08-31,China Vanke Co Ltd,CNE0000000T2,,0.11,,,,
2020-08-31,Power Construction Corporation of China Ltd,CNE1000017G1,,0.11,,,,
2020-08-31,China Merchants Shekou Industrial Zone Holdings Co Ltd,CNE100002FC6,,0.11,,,,
2020-08-31,Bank of Hangzhou Co Ltd,CNE100002GQ4,,0.11,,,,
2020-08-31,360 Security Technology Inc,CNE100002RZ2,,0.11,,,,
2020-08-31,Inner Mongolia BaoTou Steel Union Co Ltd,CNE0000017H1,,0.11,,,,
2020-08-31,China Northern Rare Earth Group High-Tech Co Ltd,CNE000000T18,,0.11,,,,
2020-08-31,Shanghai International Airport Co Ltd,CNE000000V89,,0.11,,,,
2020-08-31,Anhui Gujing Distillery Co Ltd,CNE000000MD5,,0.11,,,,
2020-08-31,Jonhon Optronic Technology Co Ltd,CNE1000007T5,,0.11,,,,
2020-08-31,Guangdong Haid Group Co Ltd,CNE100000HP8,,0.11,,,,
2020-08-31,Orient Securities Co Ltd,CNE100001ZV6,,0.11,,,,
2020-08-31,Shengyi Technology Co Ltd,CNE000000XL5,,0.11,,,,
2020-08-31,Shennan Circuits Co Ltd,CNE100003373,,0.11,,,,
2020-08-31,China Eastern Airlines Corp Ltd,CNE000000TR0,,0.11,,,,
2020-08-31,Chaozhou Three-circle Group Co Ltd,CNE100001Y42,,0.11,,,,
2020-08-31,Guangzhou Automobile Group Co Ltd,CNE100001NQ2,,0.11,,,,
2020-08-31,Gd Power Development Co Ltd,CNE000000PC0,,0.11,,,,
2020-08-31,Everbright Securities Co Ltd,CNE100000FD8,,0.11,,,,
2020-08-31,Avic XiAn Aircraft Industry Group Co Ltd,CNE000000RF9,,0.11,,,,
2020-08-31,Bank of Chengdu Co Ltd,CNE100002SN6,,0.11,,,,
2020-08-31,Zhejiang Nhu Co Ltd,CNE000001J84,,0.11,,,,
2020-08-31,Founder Securities Co Ltd,CNE1000015Y8,,0.11,,,,
2020-08-31,Ganfeng Lithium Group Co Ltd,CNE100000SF6,,0.11,,,,
2020-08-31,Hundsun Technologies Inc,CNE000001GD5,,0.11,,,,
2020-08-31,Chongqing Zhifei Biological Products Co Ltd,CNE100000V20,,0.11,,,,
2020-08-31,Zoomlion Heavy Industry Science and Technology Co Ltd,CNE000001527,,0.11,,,,
2020-08-31,Huadong Medicine Co Ltd,CNE0000011S1,,0.11,,,,
2020-08-31,Shanghai Fosun Pharmaceutical Group Co Ltd,CNE000000X38,,0.11,,,,
2020-08-31,Metallurgical Corporation of China Ltd,CNE100000FX6,,0.11,,,,
2020-08-31,Jiangxi Copper Co Ltd,CNE0000019P0,,0.11,,,,
2020-08-31,Zhejiang Dahua Technology Co Ltd,CNE100000BJ4,,0.11,,,,
2020-08-31,Yonyou Network Technology Co Ltd,CNE0000017Y6,,0.11,,,,
2020-08-31,HUAYU Automotive Systems Co Ltd,CNE000000M15,,0.11,,,,
2020-08-31,Zheshang Securities Co Ltd,CNE100002R65,,0.11,,,,
2020-08-31,Zhejiang Chint Electrics Co Ltd,CNE100000KD8,,0.11,,,,
2020-08-31,China Oilfield Services Ltd,CNE100000759,,0.11,,,,
2020-08-31,Industrial Securities Co Ltd,CNE100000V95,,0.11,,,,
2020-08-31,Zhejiang Huayou Cobalt Co Ltd,CNE100001VW3,,0.11,,,,
2020-08-31,Spring Airlines Co Ltd,CNE100001V45,,0.11,,,,
2020-08-31,Mango Excellent Media Co Ltd,CNE100001Y83,,0.11,,,,
2020-08-31,Beijing Tongrentang Co Ltd,CNE000000R69,,0.11,,,,
2020-08-31,Beijing New Building Materials Public Ltd Co,CNE000000QS4,,0.11,,,,
2020-08-31,Hangzhou Tigermed Consulting Co Ltd,CNE100001KV8,,0.11,,,,
2020-08-31,SDIC Capital Co Ltd,CNE000000Q11,,0.11,,,,
2020-08-31,New Hope Liuhe Co Ltd,CNE000000VB0,,0.11,,,,
2020-08-31,China Jushi Co Ltd,CNE000000YM1,,0.11,,,,
2020-08-31,Shanghai RAAS Blood Products Co Ltd,CNE100000C31,,0.11,,,,
2020-08-31,LB Group Co Ltd,CNE1000015M3,,0.11,,,,
2020-08-31,Guangzhou Baiyunshan Pharmaceutical Holdings Co Ltd,CNE000001733,,0.11,,,,
2020-08-31,Changchun High-Tech Industry Group Co Ltd,CNE0000007J8,,0.11,,,,
2020-08-31,Oppein Home Group Inc,CNE100002RB3,,0.11,,,,
2020-08-31,Hongta Securities Co Ltd,CNE100003PY7,,0.11,,,,
2020-08-31,37 Interactive Entertainment Network Technology Group Co Ltd,CNE1000010N2,,0.11,,,,
2020-08-31,Beijing Oriental Yuhong Waterproof Technology Co Ltd,CNE100000CS3,,0.11,,,,
2020-08-31,Hualan Biological Engineering Inc,CNE000001JN8,,0.11,,,,
2020-08-31,Walvax,CNE100000WN2,,0.11,,,,
2020-08-31,M&G,CNE100001V60,,0.11,,,,
2020-08-31,CVTE,CNE100002K47,,0.11,,,,
2020-08-31,Glodon,CNE100000PH8,,0.11,,,,
2020-08-31,Seazen Holdg,CNE100002BF8,,0.11,,,,
2020-08-31,OCT,CNE000000SS0,,0.11,,,,
2020-08-31,Goldwind Science,CNE1000008S5,,0.11,,,,
2020-08-31,Greenland Hldng,CNE000000388,,0.11,,,,
2020-08-31,YUNDA Holding,CNE100000015,,0.11,,,,
2020-08-31,Junzheng,CNE1000010F8,,0.11,,,,
2020-08-31,Gemdale,CNE000001790,,0.11,,,,
2020-08-31,Supor,CNE000001KS5,,0.11,,,,
2020-08-31,Han's Laser Tech,CNE000001JQ1,,0.11,,,,
2020-08-31,Century Huatong,CNE1000015R2,,0.11,,,,
2020-08-31,Shenzhen Goodix,CNE100002G84,,0.11,,,,
2020-08-31,YYTM,CNE000000594,,0.11,,,,
2020-08-31,ZHONGJIN GOLD,CNE000001FM8,,0.11,,,,
2020-08-31,ZJ Longsheng,CNE000001FJ4,,0.11,,,,
2020-08-31,Offcn Edu,CNE100001641,,0.11,,,,
2020-08-31,HYPC,CNE0000001J1,,0.11,,,,
2020-08-31,Lepu Medical BJ,CNE100000H44,,0.11,,,,
2020-08-31,SHLG,CNE000000C74,,0.11,,,,
2020-08-31,Songcheng Prfrmn,CNE100000XG4,,0.11,,,,
2020-08-31,Sinolink Secs,CNE000000SV4,,0.11,,,,
2020-08-31,Shanghai Pharma,CNE000000C82,,0.11,,,,
2020-08-31,Suning.Com,CNE000001KF2,,0.11,,,,
2020-08-31,TF Securities,CNE100003F43,,0.11,,,,
2020-08-31,YH Superstores,CNE100000XX9,,0.11,,,,
2020-08-31,PWRD,CNE1000018W6,,0.11,,,,
2020-08-31,Caitong Secs,CNE100002V44,,0.11,,,,
2020-08-31,Changjiang Secs,CNE000000SH3,,0.11,,,,
2020-08-31,MeinianOnehealth,CNE000001LV7,,0.11,,,,
2020-08-31,SCS,CNE1000019P8,,0.11,,,,
2020-08-31,Sanan Optoelec,CNE000000KB3,,0.11,,,,
2020-08-31,Robam,CNE100000WY9,,0.11,,,,
2020-08-31,OFILM,CNE100000S33,,0.11,,,,
2020-08-31,KHPG,CNE1000020C4,,0.11,,,,
2020-08-31,ShanghaiElectric,CNE100000D55,,0.11,,,,
2020-08-31,Shiji Info,CNE100000668,,0.11,,,,
2020-08-31,SUNWAY COMM,CNE100000W94,,0.11,,,,
2020-08-31,Wanda Film,CNE100001WW1,,0.11,,,,
2020-08-31,Western Sec,CNE100001D96,,0.11,,,,
2020-08-31,YTO Express,CNE0000012J8,,0.11,,,,
2020-08-31,Jinke Property,CNE000000073,,0.11,,,,
2020-08-31,ZTT,CNE000001CW4,,0.11,,,,
2020-08-31,AVIC IF,CNE000000KC1,,0.11,,,,
2020-08-31,Bluestar Adisseo,CNE000001253,,0.11,,,,
2020-08-31,CFLD,CNE000001GG8,,0.11,,,,
2020-08-31,China Spacesat,CNE000000SM3,,0.11,,,,
2020-08-31,CHINALIN SECS,CNE100003JH5,,0.11,,,,
2020-08-31,CSICPCL,CNE000001KB1,,0.11,,,,
2020-08-31,Guoyuan Secs,CNE000000QZ9,,0.11,,,,
2020-08-31,Giant Network,CNE1000010R3,,0.11,,,,
2020-08-31,Great Wall Secs,CNE100003GD0,,0.11,,,,
2020-08-31,MJNY,CNE0000005J2,,0.11,,,,
2020-08-31,QRCB,CNE100003JQ6,,0.11,,,,
2020-08-31,OPG,CNE0000004Z1,,0.11,,,,
2020-08-31,MinmetalsCapital,CNE0000016N1,,0.11,,,,
2020-08-31,RiseSun,CNE1000005Y9,,0.11,,,,
2020-08-31,QZXA Develop,CNE000000ZH8,,0.11,,,,
2020-08-31,Yangyuan,CNE100002ST3,,0.11,,,,
2020-08-31,SWSC,CNE0000016P6,,0.11,,,,
2020-08-31,Yango,CNE000000206,,0.11,,,,
2020-08-31,Youngor Fashion,CNE000000XR2,,0.11,,,,
2020-08-31,YTCO,CNE000000PY4,,0.11,,,,
2020-08-31,Zhongnan Cons,CNE0000011P7,,0.11,,,,
2020-08-31,Kelun Pharm,CNE100000PW7,,0.11,,,,
2020-08-31,Jointown,CNE100000W45,,0.11,,,,
2020-08-31,Dongxing Secs,CNE100002177,,0.11,,,,
2020-08-31,Biocause Pharma,CNE000000F48,,0.11,,,,
2020-08-31,C.G.G.C,CNE000000QF1,,0.11,,,,
2020-08-31,CNCEC,CNE100000KC0,,0.11,,,,
2020-08-31,Bank of Changsha,CNE100003F50,,0.11,,,,
2020-08-31,HDPI,CNE000001LJ2,,0.11,,,,
2020-08-31,Aisino,CNE000001FB1,,0.11,,,,
2020-08-31,HTGD,CNE000001FQ9,,0.11,,,,
2020-08-31,Grand Automotive,CNE000001576,,0.11,,,,
2020-08-31,GBIAC,CNE000001DX0,,0.11,,,,
2020-08-31,FiberHome,CNE0000018P2,,0.11,,,,
2020-08-31,Salubris,CNE100000FW8,,0.11,,,,
2020-08-31,SIASUN,CNE100000GH7,,0.11,,,,
2020-08-31,Tasly,CNE000001C81,,0.11,,,,
2020-08-31,THTF,CNE000000RK9,,0.11,,,,
2020-08-31,TNMG,CNE000000529,,0.11,,,,
2020-08-31,Transfar Zhilian,CNE000001JS7,,0.11,,,,
2020-08-31,Tunghsu Optoelec,CNE000000578,,0.11,,,,
2020-08-31,YanAn Bicon,CNE100000PJ4,,0.11,,,,
2020-08-31,Wangsu,CNE100000GQ8,,0.11,,,,
2020-08-31,XM C&D,CNE000000WL7,,0.11,,,,
2020-08-31,ZZEPC,CNE100001SP3,,0.11,,,,
2020-08-31,PGVT,CNE0000007H2,,0.11,,,,
2020-08-31,LJZ,CNE0000009S5,,0.11,,,,
2020-08-31,ANSTEEL,CNE000000SQ4,,0.11,,,,
2020-08-31,BAIC BluePark,CNE000000LP1,,0.11,,,,
2020-08-31,Bohai Leasing,CNE0000009B1,,0.11,,,,
2020-08-31,BOW,CNE100000N95,,0.11,,,,
2020-08-31,DEEJ,CNE0000006Y9,,0.11,,,,
2020-08-31,Gold Mantis,CNE000001P86,,0.11,,,,
2020-08-31,J-Yuan Trust,CNE0000003P4,,0.11,,,,
2020-08-31,Jumpcan Pharm,CNE0000018X6,,0.11,,,,
2020-08-31,Macalline,CNE100002RX7,,0.11,,,,
2020-08-31,NZP,CNE100000V12,,0.11,,,,
2020-08-31,NS Aluminium,CNE000001139,,0.11,,,,
2020-08-31,Hoshine Silicon,CNE100002V10,,0.11,,,,
2020-08-31,SCTE,CNE000000BQ0,,0.11,,,,
2020-08-31,QD Port Intl,CNE100003GT6,,0.11,,,,
2020-08-31,Yankuang Energy,CNE000000WV6,,0.11,,,,
2020-08-31,Shanghai Const,CNE000000WR4,,0.11,,,,
2020-08-31,STO Express,CNE100000T99,,0.11,,,,
2020-08-31,TBEA,CNE000000RB8,,0.11,,,,
2020-08-31,THDB,CNE000000H87,,0.11,,,,
2020-08-31,Tianqi Lithium,CNE100000T32,,0.11,,,,
2020-08-31,HBIS,CNE000000H20,,0.11,,,,
2020-08-31,HLA GROUP,CNE0000016H3,,0.11,,,,
2020-08-31,Hainan Airlines,CNE0000011C5,,0.11,,,,
2020-08-31,CN Coal Energy,CNE100000957,,0.11,,,,
2020-08-31,AVIC AVIONICS,CNE0000018C0,,0.11,,,,
2020-08-31,Avicopter,CNE0000015V6,,0.11,,,,
2020-08-31,BaiyinNonferrous,CNE100002RP3,,0.11,,,,
2020-08-31,GYB,CNE100002FX2,,0.11,,,,
2020-08-31,BBMG Corp,CNE1000010M4,,0.11,,,,
2020-08-31,China Film,CNE100002GX0,,0.11,,,,
2020-08-31,Bank of Xi'an,CNE100003JB8,,0.11,,,,
2020-08-31,CNOOC Energy Tec,CNE100003L78,,0.11,,,,
2020-08-31,FangDa Carbon,CNE000001CC6,,0.11,,,,
2020-08-31,COOEC,CNE0000019T2,,0.11,,,,
2020-09-30,Industrial and Commercial Bank of China Ltd,CNE000001P37,,0.1,,,,
2020-09-30,Kweichow Moutai Co Ltd,CNE0000018R8,,0.1,,,,
2020-09-30,Agricultural Bank of China Ltd,CNE100000RJ0,,0.1,,,,
2020-09-30,Bank of China Ltd,CNE000001N05,,0.1,,,,
2020-09-30,China Construction Bank Corp,CNE100000742,,0.1,,,,
2020-09-30,PetroChina Co Ltd,CNE1000007Q1,,0.1,,,,
2020-09-30,BYD Co Ltd,CNE100001526,,0.1,,,,
2020-09-30,China Merchants Bank Co Ltd,CNE000001B33,,0.1,,,,
2020-09-30,China Life Insurance Co Ltd,CNE000001Q93,,0.1,,,,
2020-09-30,Ping An Insurance Group Co of China Ltd,CNE000001R84,,0.1,,,,
2020-09-30,China Shenhua Energy Co Ltd,CNE100000767,,0.1,,,,
2020-09-30,China Yangtze Power Co Ltd,CNE000001G87,,0.1,,,,
2020-09-30,China Petroleum & Chemical Corp,CNE0000018G1,,0.1,,,,
2020-09-30,Midea Group Co Ltd,CNE100001QQ5,,0.1,,,,
2020-09-30,Wuliangye Yibin Co Ltd,CNE000000VQ8,,0.1,,,,
2020-09-30,Bank of Communications Co Ltd,CNE1000000S2,,0.1,,,,
2020-09-30,Foxconn Industrial Internet Co Ltd,CNE1000031P3,,0.1,,,,
2020-09-30,Industrial Bank Co Ltd,CNE000001QZ7,,0.1,,,,
2020-09-30,Zijin Mining Group Co Ltd,CNE100000B24,,0.1,,,,
2020-09-30,CITIC Securities Co Ltd,CNE000001DB6,,0.1,,,,
2020-09-30,East Money Information Co Ltd,CNE100000MD4,,0.1,,,,
2020-09-30,China Citic Bank Corp Ltd,CNE1000000R4,,0.1,,,,
2020-09-30,Luxshare Precision Industry Co Ltd,CNE100000TP3,,0.1,,,,
2020-09-30,Jiangsu Hengrui Pharmaceuticals Co Ltd,CNE0000014W7,,0.1,,,,
2020-09-30,Shanghai Pudong Development Bank Co Ltd,CNE0000011B7,,0.1,,,,
2020-09-30,Hangzhou Hikvision Digital Technology Co Ltd,CNE100000PM8,,0.1,,,,
2020-09-30,China Pacific Insurance Group Co Ltd,CNE1000008M8,,0.1,,,,
2020-09-30,People's Insurance Company Group of China Ltd,CNE100003F27,,0.1,,,,
2020-09-30,Shanxi Xinghuacun Fen Wine Factory Co Ltd,CNE000000DH5,,0.1,,,,
2020-09-30,Haier Smart Home Co Ltd,CNE000000CG9,,0.1,,,,
2020-09-30,Gree Electric Appliances Inc of Zhuhai,CNE0000001D4,,0.1,,,,
2020-09-30,Foshan Haitian Flavouring and Food Co Ltd,CNE100001SL2,,0.1,,,,
2020-09-30,China State Construction Engineering Corp Ltd,CNE100000F46,,0.1,,,,
2020-09-30,Ping An Bank Co Ltd,CNE000000040,,0.1,,,,
2020-09-30,China United Network Communications Ltd,CNE000001CS2,,0.1,,,,
2020-09-30,Wanhua Chemical Group Co Ltd,CNE0000016J9,,0.1,,,,
2020-09-30,COSCO Shipping Holdings Co Ltd,CNE100000601,,0.1,,,,
2020-09-30,China Everbright Bank Co Ltd,CNE100000SL4,,0.1,,,,
2020-09-30,China National Nuclear Power Co Ltd,CNE1000022N7,,0.1,,,,
2020-09-30,Crrc Corp Ltd,CNE100000CP9,,0.1,,,,
2020-09-30,Muyuan Foods Co Ltd,CNE100001RQ3,,0.1,,,,
2020-09-30,SAIC Motor Corp Ltd,CNE000000TY6,,0.1,,,,
2020-09-30,ZTE Corp,CNE000000TK5,,0.1,,,,
2020-09-30,S.F. Holding Co Ltd,CNE100000L63,,0.1,,,,
2020-09-30,Shenzhen Inovance Technology Co Ltd,CNE100000V46,,0.1,,,,
2020-09-30,Shaanxi Coal Industry Co Ltd,CNE100001T64,,0.1,,,,
2020-09-30,NARI Technology Co Ltd,CNE000001G38,,0.1,,,,
2020-09-30,Great Wall Motor Co Ltd,CNE1000018V8,,0.1,,,,
2020-09-30,Will Semiconductor Co Ltd Shanghai,CNE100002XM8,,0.1,,,,
2020-09-30,WuXi AppTec Co Ltd,CNE1000031K4,,0.1,,,,
2020-09-30,Luzhou Laojiao Co Ltd,CNE000000GF2,,0.1,,,,
2020-09-30,Inner Mongolia Yili Industrial Group Co Ltd,CNE000000JP5,,0.1,,,,
2020-09-30,China Minsheng Banking Corp Ltd,CNE0000015Y0,,0.1,,,,
2020-09-30,China Securities Co Ltd,CNE1000031T5,,0.1,,,,
2020-09-30,BOE Technology Group Co Ltd,CNE0000016L5,,0.1,,,,
2020-09-30,Hithink RoyalFlush Information Network Co Ltd,CNE100000JG3,,0.1,,,,
2020-09-30,Bank of Jiangsu Co Ltd,CNE100002G76,,0.1,,,,
2020-09-30,Bank of Ningbo Co Ltd,CNE1000005P7,,0.1,,,,
2020-09-30,Huaneng Lancang River Hydropower Inc,CNE100002T71,,0.1,,,,
2020-09-30,China Merchants Securities Co Ltd,CNE100000HK9,,0.1,,,,
2020-09-30,Huatai Securities Co Ltd,CNE100000LQ8,,0.1,,,,
2020-09-30,Sany Heavy Industry Co Ltd,CNE000001F70,,0.1,,,,
2020-09-30,Guotai Junan Securities Co Ltd,CNE1000022F3,,0.1,,,,
2020-09-30,Lens Technology Co Ltd,CNE100001YW7,,0.1,,,,
2020-09-30,Baoshan Iron & Steel Co Ltd,CNE0000015R4,,0.1,,,,
2020-09-30,Fuyao Glass Industry Group Co Ltd,CNE000000230,,0.1,,,,
2020-09-30,CMOC Group Ltd,CNE100001NR0,,0.1,,,,
2020-09-30,China Railway Group Ltd,CNE100000866,,0.1,,,,
2020-09-30,China Communications Construction Co Ltd,CNE100001FN5,,0.1,,,,
2020-09-30,China Galaxy Securities Co Ltd,CNE100002FG7,,0.1,,,,
2020-09-30,Daqin Railway Co Ltd,CNE000001NG4,,0.1,,,,
2020-09-30,New China Life Insurance Company Ltd,CNE1000019Y0,,0.1,,,,
2020-09-30,iFLYTEK Co Ltd,CNE100000B81,,0.1,,,,
2020-09-30,Shanghai International Port Group Co Ltd,CNE0000013N8,,0.1,,,,
2020-09-30,Weichai Power Co Ltd,CNE1000000D4,,0.1,,,,
2020-09-30,Bank of Shanghai Co Ltd,CNE100002FM5,,0.1,,,,
2020-09-30,Aier Eye Hospital Group Co Ltd,CNE100000GR6,,0.1,,,,
2020-09-30,Zhejiang Sanhua Intelligent Controls Co Ltd,CNE000001M22,,0.1,,,,
2020-09-30,Avic Shenyang Aircraft Co Ltd,CNE000000MH6,,0.1,,,,
2020-09-30,LONGi Green Energy Technology Co Ltd,CNE100001FR6,,0.1,,,,
2020-09-30,China Tourism Group Duty Free Corp Ltd,CNE100000G29,,0.1,,,,
2020-09-30,Bank of Beijing Co Ltd,CNE100000734,,0.1,,,,
2020-09-30,Zhangzhou Pientzehuang Pharmaceutical Co Ltd,CNE000001F21,,0.1,,,,
2020-09-30,Shenwan Hongyuan Group Co Ltd,CNE100002FD4,,0.1,,,,
2020-09-30,Haitong Securities Co Ltd,CNE000000CK1,,0.1,,,,
2020-09-30,Aluminum Corporation of China Ltd,CNE1000000T0,,0.1,,,,
2020-09-30,Jiangsu Yanghe Distillery Co Ltd,CNE100000HB8,,0.1,,,,
2020-09-30,Chongqing Changan Automobile Co Ltd,CNE000000R36,,0.1,,,,
2020-09-30,Ningxia Baofeng Energy Group Co Ltd,CNE100003LF5,,0.1,,,,
2020-09-30,Hua Xia Bank Co Ltd,CNE000001FW7,,0.1,,,,
2020-09-30,Anhui Conch Cement Co Ltd,CNE0000019V8,,0.1,,,,
2020-09-30,Dawning Information Industry Co Ltd,CNE100001TW7,,0.1,,,,
2020-09-30,Bank of Nanjing Co Ltd,CNE100000627,,0.1,,,,
2020-09-30,GF Securities Co Ltd,CNE0000008L2,,0.1,,,,
2020-09-30,Air China Ltd,CNE000001NN0,,0.1,,,,
2020-09-30,Wens Foodstuff Group Co Ltd,CNE100002508,,0.1,,,,
2020-09-30,China Railway Construction Corp Ltd,CNE1000009T1,,0.1,,,,
2020-09-30,Hengli Petrochemical Co Ltd,CNE0000018V0,,0.1,,,,
2020-09-30,SDIC Power Holdings Co Ltd,CNE000000JM2,,0.1,,,,
2020-09-30,Goertek Inc,CNE100000BP1,,0.1,,,,
2020-09-30,Guosen Securities Co Ltd,CNE100001WS9,,0.1,,,,
2020-09-30,XCMG Construction Machinery Co Ltd,CNE000000FH0,,0.1,,,,
2020-09-30,Shandong Gold Mining Co Ltd,CNE000001FR7,,0.1,,,,
2020-09-30,Poly Developments and Holdings Group Co Ltd,CNE000001ND1,,0.1,,,,
2020-09-30,Yunnan Baiyao Group Co Ltd,CNE0000008X7,,0.1,,,,
2020-09-30,AECC Aviation Power Co Ltd,CNE000000JW1,,0.1,,,,
2020-09-30,China Shipbuilding Industry Co Ltd,CNE100000J75,,0.1,,,,
2020-09-30,Avary Holding Shenzhen Co Ltd,CNE100003GF5,,0.1,,,,
2020-09-30,GigaDevice Semiconductor Inc,CNE1000030S9,,0.1,,,,
2020-09-30,China Southern Airlines Co Ltd,CNE000001FG0,,0.1,,,,
2020-09-30,Unisplendour Corp Ltd,CNE0000010T1,,0.1,,,,
2020-09-30,Focus Media Information Technology Co Ltd,CNE000001KK2,,0.1,,,,
2020-09-30,Tongwei Co Ltd,CNE000001GS3,,0.1,,,,
